Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_paid,CHW_scores,CLM_score,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,test-capac_check,with lab,without lab,vacancy_score,all_funded_posts,all_unfilled_posts
MWI_001098,Mzuzu Cental Hospital,North Zone,Mzimba,TERTIARY,CENTRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9,100,100,100,100,100,58.826388888888886,41.333333333333336,"[60.0, 80.0, 80.0, 80.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",74.0,0.0,50.0,76.31944444444444,"[75.0, 77.77777777777777, 66.66666666666667, 77.77777777777777, 84.375]","[100, 100, nan, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 100, 0, 100, 100, 100, 0, 100, 100, 75, 100, 25, 100, 100, 100, 0, 100, 100, 75, 100, 0, 100, 100, 100, nan]",100.0,100.0,62.5,100.0,5.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,60.000000000000014,75.0,100.0,100.0,0.0,30.0,5,"[50.0, 50.0, 0.0, 25.0, 25.0]",0.0,60.0,60.0,0.0,50.82352941176471,60.000000000000014,,,0.0,94.11764705882352,100.0,0.0,60.0,"[100, 100, 0, 100, 0]",16.666666666666664,71.42857142857143,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,77.77777777777777,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",77.77777777777777,,,999.0,999.0
MWI_001410,Thekerani Rural Hospital,South West Zone,Thyolo,SECONDARY,OTHER (SPECIFY),Rural hospital,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,19780,100,100,100,100,100,47.166666666666664,46.0,"[50.0, 50.0, 50.0, 40.0, 50.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",48.0,40.0,50.0,48.33333333333333,"[52.77777777777778, 36.111111111111114, 44.44444444444444, 52.77777777777778, 55.55555555555556]","[100, 50, 25, 100, 0, 100, 100, 0, 0, 50, 50, 25, 100, 0, 100, 0, 0, 0, 100, 100, 0, 100, 0, 0, 0, 100, 0, 100, 100, 0, 75, 0, 100, 0, 100, 0, 100, 100, 50, 50, 0, 100, 100, 0, 0]",90.0,80.0,20.0,85.0,0.0,80.0,40.0,40.0,0.0,50.0,"[0, 100, 100, 0]",100,0.0,100.0,100.0,0.0,66.66666666666667,100.0,,100.0,0.0,20.0,5,"[25.0, 25.0, 0.0, 25.0, 25.0]",0.0,0.0,20.0,60.0,84.51082251082252,66.66666666666667,50.0,100.0,80.0,94.9090909090909,100.0,100.0,20.0,"[100, 0, 0, 0, 0]",100.0,85.71428571428571,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333333333333336,"[100, 0, 0, 0, 100, 100, 100, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 100, 100, 0, 0]",33.333333333333336,,,999.0,999.0
MWI_000845,Mase Health Centre,South East Zone,Mangochi,PRIMARY,HEALTH CENTRE,,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,RURAL,OUTPATIENT ONLY,PRIMARY,41410,100,100,100,100,100,60.23448773448773,53.24675324675325,"[54.54545454545455, 54.54545454545455, 54.54545454545455, 54.54545454545455, 54.54545454545455, 50.0, 50.0]",54.54545454545455,50.0,,67.22222222222221,"[66.66666666666667, 58.333333333333336, 72.22222222222223, 75.0, 63.888888888888886]","[75, 100, 75, 100, 50, 100, 0, 100, 0, 50, 75, 50, 100, 50, 100, 0, 100, 0, 100, 75, 50, 75, 50, 100, 100, 100, 0, 100, 100, 50, 75, 50, 100, 0, 100, 100, 100, 75, 75, 75, 50, 100, 0, 100, 0]",85.0,85.0,60.0,85.0,50.0,100.0,20.0,100.0,20.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,50.0,100.0,0.0,100.0,0.0,65.0,5,"[50.0, 100.0, 75.0, 25.0, 75.0]",60.0,100.0,40.0,60.0,54.16666666666667,50.0,0.0,,80.0,86.66666666666667,,,40.0,"[100, 100, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,18.181818181818183,"[100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0]",,18.181818181818183,20.689655172413794,29.0,6.0
MWI_001191,Nkhamenya Rural Hospital,Central East Zone,Kasungu,SECONDARY,OTHER (SPECIFY),Community Hospital,MISSION/FAITH-BASED,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,64700,100,100,100,100,100,60.548611111111114,40.888888888888886,"[70.0, 70.0, 60.0, 70.0, 60.0, 0.0, 0.0, 0.0, 33.333333333333336, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",66.0,6.666666666666667,50.0,80.20833333333334,"[63.888888888888886, 87.5, 96.875, 83.33333333333333, 69.44444444444444]","[100, 100, 75, 100, 0, 100, 0, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, nan, 100, 100, 100, 100, 75, 100, 100, 100, nan, 100, 100, 100, 100, 50, 100, 0, 100, 100, 100, 100, 75, 100, 50, 100, 0, 100, 0]",100.0,100.0,90.0,100.0,55.0,80.0,40.0,100.0,33.333333333333336,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,35.0,5,"[50.0, 50.0, 25.0, 25.0, 25.0]",0.0,20.0,100.0,20.0,52.82238381390026,66.66666666666667,76.66666666666667,10.217391304347828,20.0,96.2059620596206,0.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,59.25925925925926,"[100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 0, 0, 0, 0, 100, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0]",59.25925925925926,,20.0,105.0,21.0
MWI_000961,Mlale Mission Hospital,Central West Zone,Lilongwe,SECONDARY,OTHER (SPECIFY),Community hospital,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,24990,100,100,100,100,100,65.77777777777777,48.22222222222222,"[70.0, 70.0, 70.0, 60.0, 70.0, 0.0, 50.0, 33.333333333333336, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",68.0,26.666666666666668,50.0,83.33333333333333,"[88.88888888888889, 100.0, 77.77777777777777, 61.111111111111114, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 50, 100, 100, 100, 0, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,90.0,100.0,100.0,100.0,60.0,80.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,5.0,5,"[25.0, 0.0, 0.0, 0.0, 0.0]",20.0,0.0,0.0,0.0,68.7007217205237,66.66666666666667,75.0,100.0,20.0,99.23838537699923,20.0,100.0,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 0, 100, 100, 100, 100, 100, 0, 0, 0, 100, 0, 0, 100]",66.66666666666667,,29.166666666666668,144.0,42.0
MWI_000846,Masenjere Health Centre,South West Zone,Nsanje,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,22302,100,100,100,100,100,46.916666666666664,31.333333333333332,"[50.0, 40.0, 40.0, 40.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",44.0,0.0,50.0,62.5,"[37.5, 75.0, 75.0, 75.0, 50.0]","[50, 100, 0, nan, 50, 0, 0, 100, 0, 75, 100, 50, nan, nan, 100, 100, 100, 0, 75, 100, 100, nan, 25, 100, 0, 100, 100, 75, 100, 50, nan, nan, 100, 0, 100, 100, 50, 75, 25, nan, nan, 0, 0, 100, 100]",65.0,95.0,45.0,,37.5,60.0,20.0,100.0,60.0,100.0,"[100, 100, nan, 100]",100,100.0,100.0,,100.0,66.66666666666667,100.0,,100.0,0.0,45.0,5,"[25.0, 50.0, 50.0, 50.0, 50.0]",80.0,0.0,100.0,0.0,69.44444444444444,66.66666666666667,50.0,100.0,100.0,,0.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,45.45454545454545,"[0, 100, 100, 0, 100, 0, 0, 0, 100, 0, 100]",,45.45454545454545,4.0,25.0,1.0
MWI_000509,Kaluluma Rural Hospital,Central East Zone,Kasungu,SECONDARY,OTHER (SPECIFY),Rural hospital,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,14953,100,100,100,100,100,60.33333333333333,50.666666666666664,"[40.0, 30.0, 70.0, 60.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0]",52.0,0.0,100.0,70.0,"[75.0, 58.333333333333336, 75.0, 77.77777777777777, 63.888888888888886]","[100, 100, 50, 100, 25, 100, 100, 100, 0, 100, 50, 50, 100, 25, 100, 100, 0, 0, 100, 100, 75, 100, 0, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 75, 50, 100, 50, 100, 100, 0, 0]",100.0,85.0,55.0,100.0,30.0,100.0,100.0,60.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,53.333333333333336,80.0,,80.0,0.0,30.0,5,"[0.0, 50.0, 25.0, 25.0, 50.0]",20.0,0.0,80.0,20.0,58.61952861952862,53.333333333333336,33.33333333333333,100.0,40.0,83.67003367003367,100.0,0.0,80.0,"[0, 100, 100, 100, 100]",66.66666666666666,85.71428571428571,100.0,100.0,0.0,100.0,100.0,100.0,100.0,,,,33.333333333333336,"[100, 0, 100, 0, 100, 0, 100, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 100, 100, 0, 0, 0, 100, 0, 0, 0]",33.333333333333336,,30.76923076923077,13.0,4.0
MWI_001047,Mulibwanji Hospital,South East Zone,Mangochi,SECONDARY,OTHER (SPECIFY),Rural Hospital,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,9779,100,100,100,100,100,62.69444444444444,50.666666666666664,"[40.0, 50.0, 40.0, 40.0, 40.0, 100.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",42.0,60.0,50.0,74.72222222222221,"[87.5, 75.0, 77.77777777777777, 77.77777777777777, 55.55555555555556]","[100, 100, 100, 100, 100, 100, 0, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 0]",100.0,100.0,100.0,100.0,80.0,60.0,0.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,31.25,4,"[75.0, 50.0, 0.0, 0.0]",25.0,0.0,50.0,50.0,70.14669374858948,66.66666666666667,100.0,100.0,0.0,84.36018957345972,40.0,100.0,50.0,"[100, 100, 0, 0]",100.0,85.71428571428571,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,59.25925925925926,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",59.25925925925926,,28.68217054263566,129.0,37.0
MWI_000803,Malamulo Mission Hospital,South West Zone,Thyolo,SECONDARY,OTHER GENERAL HOSPITAL,,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,47000,100,100,100,100,100,87.66666666666667,82.0,"[70.0, 60.0, 70.0, 70.0, 60.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",66.0,80.0,100.0,93.33333333333334,"[100.0, 100.0, 66.66666666666667, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,80.0,100.0,80.0,100.0,80.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,40.0,5,"[25.0, 50.0, 25.0, 50.0, 50.0]",0.0,40.0,80.0,40.0,78.43401788837255,66.66666666666667,100.0,100.0,60.0,82.37145855194123,40.0,100.0,80.0,"[0, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,74.07407407407408,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0]",74.07407407407408,,28.03347280334728,239.0,67.0
MWI_001019,Msese Health Centre,North Zone,Mzimba,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,10620,100,100,100,100,100,40.96527777777778,22.0,"[40.0, 40.0, 40.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0]",44.0,0.0,,59.93055555555556,"[55.55555555555556, 71.875, 44.44444444444444, 50.0, 77.77777777777777]","[100, 100, 100, 100, 0, 0, 0, 100, 0, 100, 50, 25, nan, 100, 100, 0, 100, 100, 100, 50, 50, 100, 100, 0, 0, 0, 0, 100, 50, 100, 100, 0, 0, 0, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0]",100.0,70.0,75.0,100.0,60.0,40.0,0.0,80.0,20.0,25.0,"[0, 100, 0, 0]",100,0.0,100.0,0.0,0.0,66.66666666666667,100.0,,100.0,0.0,25.0,3,"[25.0, 50.0, 0.0]",33.333333333333336,33.333333333333336,33.333333333333336,0.0,64.44444444444444,66.66666666666667,50.0,100.0,20.0,100.0,,50.0,33.333333333333336,"[0, 100, 0]",50.0,28.571428571428573,0.0,100.0,0.0,0.0,0.0,100.0,0.0,,,,45.45454545454545,"[100, 100, 0, 0, 100, 0, 100, 100, 0, 0, 0]",,45.45454545454545,47.368421052631575,38.0,18.0
MWI_000636,Koche Community Hospital,South East Zone,Mangochi,SECONDARY,OTHER (SPECIFY),Community hospital,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,53323,100,100,100,100,100,78.03030303030303,92.72727272727273,"[70.0, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",70.0,90.0,100.0,63.33333333333333,"[61.111111111111114, 77.77777777777777, 69.44444444444444, 44.44444444444444, 63.888888888888886]","[100, 75, 75, 100, 0, 100, 0, 100, 0, 50, 100, 50, 100, 100, 100, 100, 100, 0, 100, 100, 25, 100, 0, 100, 100, 100, 0, 100, 75, 0, 25, 0, 100, 100, 0, 0, 50, 100, 25, 100, 100, 100, 0, 100, 0]",80.0,90.0,35.0,85.0,40.0,100.0,60.0,80.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,35.0,5,"[0.0, 75.0, 0.0, 50.0, 50.0]",0.0,40.0,40.0,60.0,66.59564117532595,66.66666666666667,50.0,100.0,0.0,82.90718038528897,100.0,,40.0,"[0, 100, 0, 0, 100]",100.0,85.71428571428571,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",66.66666666666667,,52.71317829457365,129.0,68.0
MWI_000325,Daeyang Luke Hospital,Central West Zone,Lilongwe,SECONDARY,OTHER GENERAL HOSPITAL,,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,46007,100,100,100,100,100,59.77777777777777,37.333333333333336,"[60.0, 70.0, 60.0, 60.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",62.0,0.0,50.0,82.22222222222221,"[80.55555555555556, 80.55555555555556, 72.22222222222223, 88.88888888888889, 88.88888888888889]","[100, 75, 50, 100, 100, 100, 100, 100, 0, 100, 100, 75, 100, 50, 100, 100, 100, 0, 100, 100, 50, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,95.0,75.0,100.0,90.0,100.0,100.0,80.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,15.0,5,"[50.0, 0.0, 0.0, 25.0, 0.0]",20.0,0.0,0.0,40.0,61.249506415350865,66.66666666666667,100.0,43.57142857142857,40.0,78.50844966936077,0.0,100.0,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0]",66.66666666666667,,20.0,225.0,45.0
MWI_000299,Chiwamba Health Centre,Central West Zone,Lilongwe,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,59389,100,100,100,100,100,49.10185185185185,35.7037037037037,"[55.55555555555556, 60.0, 60.0, 60.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",57.11111111111111,0.0,50.0,62.5,"[70.83333333333333, 61.111111111111114, 58.333333333333336, 61.111111111111114, 61.111111111111114]","[25, 100, 0, nan, nan, 100, nan, 100, 100, 100, 50, 0, 100, 0, 100, 100, 100, 0, 50, 50, 25, 100, 0, 100, 100, 100, 0, 100, 50, 0, 100, 0, 100, 100, 100, 0, 50, 50, 50, 100, 0, 100, 100, 100, 0]",65.0,60.0,15.0,100.0,0.0,100.0,100.0,100.0,20.0,75.0,"[0, 100, 100, 100]",100,0.0,100.0,100.0,100.0,63.333333333333336,100.0,,100.0,0.0,50.0,5,"[50.0, 50.0, 50.0, 50.0, 50.0]",0.0,0.0,100.0,100.0,90.99120456263313,63.333333333333336,75.0,100.0,100.0,98.6050986050986,100.0,100.0,100.0,"[100, 100, 100, 100, 100]",66.66666666666666,71.42857142857143,100.0,100.0,100.0,0.0,100.0,0.0,100.0,50.0,0.0,100.0,18.51851851851852,"[0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 100, 100, 0, 0, 0, 100, 0, 0, 0]",18.51851851851852,,50.0,8.0,4.0
MWI_000776,Magaleta Health Centre,South West Zone,Neno,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,7547,100,100,100,100,100,53.185425685425685,40.25974025974026,"[72.72727272727273, 54.54545454545455, 54.54545454545455, 54.54545454545455, 45.45454545454545, 0.0, 0.0]",56.36363636363636,0.0,,66.11111111111111,"[63.888888888888886, 86.11111111111111, 63.888888888888886, 63.888888888888886, 52.77777777777778]","[100, 75, 50, 100, 50, 100, 0, 100, 0, 100, 75, 50, 100, 50, 100, 100, 100, 100, 100, 75, 50, 100, 50, 100, 0, 100, 0, 100, 75, 50, 100, 50, 100, 0, 100, 0, 100, 75, 50, 100, 50, 0, 0, 100, 0]",100.0,75.0,50.0,100.0,50.0,80.0,20.0,100.0,20.0,75.0,"[100, 100, 0, 100]",100,100.0,100.0,0.0,100.0,50.0,100.0,0.0,100.0,0.0,75.0,5,"[100.0, 50.0, 75.0, 75.0, 75.0]",60.0,100.0,60.0,80.0,52.5,50.0,0.0,,60.0,100.0,,,60.0,"[100, 0, 100, 100, 0]",83.33333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,22.22222222222222,"[0, 0, 0, 0, 100, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 100, 0, 100, 0, 0, 0, 100, 0, 0, 0]",22.22222222222222,,16.666666666666664,42.0,7.0
MWI_000314,Chulu Health Centre,Central East Zone,Kasungu,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,40561,100,100,100,100,100,46.03994490358127,30.41322314049587,"[50.0, 50.0, 54.54545454545455, 40.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0]",46.909090909090914,0.0,100.0,61.66666666666667,"[41.666666666666664, 69.44444444444444, 72.22222222222223, 47.22222222222222, 77.77777777777777]","[25, 25, 25, 75, 25, 100, 100, 0, 0, 50, 75, 50, 100, 50, 100, 100, 100, 0, 75, 75, 25, 100, 75, 100, 100, 100, 0, 50, 50, 25, 75, 25, 100, 100, 0, 0, 100, 100, 75, 100, 25, 100, 100, 100, 0]",60.0,65.0,40.0,90.0,40.0,100.0,100.0,60.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,58.333333333333336,75.0,50.0,100.0,0.0,25.0,4,"[25.0, 50.0, 0.0, 25.0]",25.0,0.0,50.0,25.0,63.76986326681448,58.333333333333336,100.0,96.36363636363637,0.0,91.6920731707317,100.0,0.0,50.0,"[100, 100, 0, 0]",83.33333333333334,85.71428571428571,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,11.11111111111111,"[0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0]",11.11111111111111,,,999.0,999.0
MWI_001160,Neno District Hospital,South West Zone,Neno,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,19157,100,100,100,100,100,67.01388888888889,73.33333333333333,"[80.0, 80.0, 50.0, 80.0, 60.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 50.0, 50.0, 50.0, 50.0]",70.0,100.0,50.0,60.69444444444444,"[56.25, 50.0, 61.111111111111114, 61.111111111111114, 75.0]","[100, 100, 50, 100, 0, 0, 0, 100, nan, 100, 100, 0, 100, 50, 0, 0, 100, 0, 100, 100, 25, 100, 25, 100, 0, 100, 0, 100, 100, 25, 100, 25, 100, 0, 100, 0, 100, 100, 25, 100, 75, 100, 0, 100, nan]",100.0,100.0,25.0,100.0,35.0,60.0,0.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,45.0,5,"[75.0, 50.0, 25.0, 50.0, 25.0]",40.0,0.0,100.0,40.0,70.12981859410431,66.66666666666667,71.42857142857143,80.75,0.0,92.06349206349206,100.0,80.0,100.0,"[100, 100, 100, 100, 100]",100.0,57.142857142857146,0.0,100.0,100.0,100.0,0.0,100.0,0.0,50.0,0.0,100.0,74.07407407407408,"[100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 0, 0, 100, 100, 100, 0]",74.07407407407408,,,999.0,999.0
MWI_001203,Nkhulambe,South East Zone,Phalombe,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,26780,100,100,100,100,100,55.94742063492063,51.42857142857143,"[50.0, 60.0, 50.0, 50.0, 60.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",54.0,50.0,50.0,60.46626984126984,"[50.0, 71.42857142857143, 77.77777777777777, 40.625, 62.5]","[50, 100, 100, nan, nan, 0, 0, 100, 0, 75, 50, 75, nan, nan, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 0, 75, 50, 75, nan, 25, 0, 0, 100, 0, 100, 75, 75, nan, 50, 0, 0, 100, 100]",80.0,75.0,85.0,100.0,58.333333333333336,40.0,0.0,100.0,40.0,100.0,"[100, 100, nan, 100]",100,100.0,100.0,,100.0,66.66666666666667,100.0,,100.0,0.0,25.0,5,"[25.0, 25.0, 25.0, 25.0, 25.0]",0.0,0.0,100.0,0.0,62.91666666666667,66.66666666666667,,,60.0,,25.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,71.42857142857143,100.0,100.0,100.0,100.0,100.0,0.0,0.0,,,,63.63636363636363,"[100, 100, 100, 0, 100, 0, 100, 0, 100, 0, 100]",,63.63636363636363,,999.0,999.0
