Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,Patient_Centeredness_Score,PC_Check,iss_score,iss_check,fac_iss,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_paid,CHW_scores,CLM_score,guideline_score,guide_HIV,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,test-capac_check,with lab,without lab,vacancy_score,all_funded_posts,all_unfilled_posts
UGA_006030,Rakai Hospital,South Central,Rakai District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,320000,100,100,100,100,100,85.61111111111111,97.33333333333333,"[90.0, 90.0, 90.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",73.88888888888889,"[100, 100, 100, 100, 25, 100, 100, 100, 0, 100, 100, 100, 100, 25, 100, 0, 100, 0, 100, 100, 75, 100, 25, 100, 0, 100, 0, 100, 100, 25, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 0, 100, 0]",75.0,"[100, 0, 100, 100]",100.0,0.0,100.0,100.0,100.0,100.0,,100.0,100.0,25.0,[25.0],100.0,0.0,0.0,0.0,78.87676804249055,100.0,85.91549295774648,6.80327868852459,60.0,99.4186046511628,100.0,100.0,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51.851851851851855,"[100, 100, 100, 0, 100, 100, 0, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 0, 0]",51.851851851851855,,36.84210526315789,190.0,70.0
UGA_004348,Masaka Regional Referral Hospital,South Central,Masaka District,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,2800000,100,100,100,100,100,80.66666666666667,84.66666666666667,"[80.0, 90.0, 80.0, 80.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 50.0, 50.0]",76.66666666666667,"[0, 100, 100, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 0, 100, 0, 100, 100, 100, 100, 0, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,25.0,[25.0],100.0,0.0,0.0,0.0,70.63294356888663,100.0,65.0,0.0,100.0,109.4306049822064,80.0,40.0,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.37037037037037,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",70.37037037037037,,78.47165160230074,1217.0,955.0
UGA_000876,Bukhalu HC III,Bugisu,Bulambuli District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,14097,100,100,100,100,100,46.94444444444444,53.333333333333336,"[90.0, 90.0, 90.0, 90.0, 90.0, 50.0, 50.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",40.55555555555556,"[100, 50, 0, 100, 0, 0, 0, 0, 0, 100, 50, 0, 100, 0, 0, 0, 0, 0, 100, 100, 0, 100, 0, 0, 0, 100, 0, 75, 50, 0, 100, 0, 100, 100, 100, 0, 50, 50, 0, 100, 0, 100, 0, 100, 0]",75.0,"[0, 100, 100, 100]",0.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.0,69.79591836734694,66.66666666666667,50.0,100.0,40.0,111.90476190476191,20.0,100.0,0.0,"[0, 0]",100.0,71.42857142857143,100.0,100.0,0.0,0.0,100.0,100.0,,,,33.333333333333336,"[100, 100, 100, 0, 100, 100, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 100, 0, 0]",33.333333333333336,,31.57894736842105,19.0,6.0
UGA_000464,Atutur Hospital,Teso,Kumi District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,32000,100,100,100,100,100,75.44444444444444,75.33333333333333,"[90.0, 100.0, 90.0, 100.0, 100.0, 50.0, 50.0, 50.0, 50.0, 0.0, 50.0, 100.0, 100.0, 100.0, 100.0]",75.55555555555556,"[100, 100, 50, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 50, 0, 100, 0, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,93.33333333333334,80.0,,100.0,100.0,10.0,"[0.0, 50.0, 0.0, 0.0, 0.0]",20.0,0.0,20.0,0.0,79.33844886634587,93.33333333333334,100.0,4.242424242424242,80.0,98.45493562231759,100.0,,20.0,"[0, 100, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,59.25925925925926,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",59.25925925925926,,73.99103139013454,223.0,165.0
UGA_005998,Putti HC II,Bukedi,Butebo District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,7663,100,0,100,100,100,82.34848484848484,76.36363636363636,"[63.63636363636363, 81.81818181818181, 72.72727272727273, 81.81818181818181, 81.81818181818181]",88.33333333333333,"[100, 100, 100, 75, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,85.0,100.0,100.0,60.0,80.0,25.0,"[25.0, 25.0]",100.0,0.0,0.0,0.0,81.23748211731045,85.0,,,60.0,98.71244635193133,,,0.0,"[0, 0]",100.0,80.0,0.0,,100.0,100.0,100.0,100.0,,,,36.36363636363637,"[100, 0, 0, 0, 100, 100, 0, 0, 100, 0, 0]",,36.36363636363637,22.22222222222222,9.0,2.0
UGA_008675,Bukwo General Hospital,Bugisu,Bukwo District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,20156,100,100,100,100,100,80.42929292929293,96.96969696969697,"[90.9090909090909, 90.9090909090909, 90.9090909090909, 90.9090909090909, 90.9090909090909, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",63.888888888888886,"[100, 100, 0, 100, 25, 100, 100, 100, 0, 100, 100, 0, 100, 0, 100, 0, 100, 0, 100, 100, 0, 100, 50, 100, 100, 100, 0, 100, 50, 0, 100, 0, 100, 100, 100, 0, 100, 100, 0, 100, 50, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,75.0,100.0,0.0,100.0,100.0,25.0,[25.0],100.0,0.0,0.0,0.0,73.12376058637275,75.0,38.46153846153847,100.0,100.0,98.4047856430708,0.0,100.0,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51.851851851851855,"[100, 0, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 0, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 100, 100]",51.851851851851855,,72.31638418079096,354.0,256.0
UGA_002807,Kapchorwa Hospital,Bugisu,Kapchorwa District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,31364,100,100,100,100,100,90.0,93.33333333333333,"[100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",86.66666666666667,"[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,[0.0],0.0,0.0,0.0,0.0,91.29506008010682,100.0,100.0,100.0,60.0,99.06542056074767,80.0,100.0,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.37037037037037,"[100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 100, 0, 0, 100, 100, 100, 100]",70.37037037037037,,55.10204081632652,343.0,189.0
UGA_000720,Bubalya HC III,Bukedi,Butaleja District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,14645,100,100,100,100,100,79.4949494949495,72.32323232323232,"[81.81818181818181, 81.81818181818181, 81.81818181818181, 81.81818181818181, 90.9090909090909, 0.0, 50.0, 50.0, 0.0, 66.66666666666667, 100.0, 100.0, 100.0, 100.0, 100.0]",86.66666666666667,"[100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12.5,"[0.0, 50.0, 0.0, 0.0]",25.0,0.0,0.0,25.0,74.30803571428571,100.0,80.0,46.875,40.0,93.28125,60.0,100.0,0.0,"[0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,66.66666666666667,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 100]",66.66666666666667,,74.54545454545455,55.0,41.0
UGA_001095,Busolwe Hospital,Bukedi,Butaleja District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,24496,100,100,100,100,100,78.43434343434345,72.42424242424244,"[90.9090909090909, 90.9090909090909, 90.9090909090909, 72.72727272727273, 90.9090909090909, 0.0, 50.0, 0.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",84.44444444444444,"[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,95.0,100.0,100.0,80.0,100.0,0.0,[0.0],0.0,0.0,0.0,0.0,80.31365655070317,95.0,100.0,48.75,20.0,98.44559585492227,100.0,100.0,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,72.72727272727273,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 0]",,72.72727272727273,64.72303206997084,343.0,222.0
UGA_005089,Nakayonza  HC III,North Central,Nakasongola District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,1765,100,100,100,100,100,62.17948717948718,52.13675213675214,"[77.77777777777777, 80.0, 70.0, 70.0, 80.0, 50.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",72.22222222222223,"[100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 75, 100, 25, 100, 0, 100, 0]",75.0,"[0, 100, 100, 100]",0.0,100.0,100.0,100.0,50.0,100.0,,60.0,0.0,8.333333333333334,"[25.0, 0.0, 0.0]",33.333333333333336,0.0,0.0,0.0,70.3211009174312,50.0,30.0,55.0,60.0,97.24770642201834,100.0,100.0,0.0,"[0, 0, 0]",83.33333333333334,42.857142857142854,100.0,100.0,0.0,0.0,100.0,0.0,,,,66.66666666666667,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 100, 100]",66.66666666666667,,94.44444444444444,18.0,17.0
UGA_006468,Soroti Regional Referral Hospital,Teso,Soroti District,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,65.51388888888889,55.333333333333336,"[90.0, 90.0, 80.0, 70.0, 100.0, 50.0, 50.0, 50.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",75.69444444444444,"[100, 100, 75, 100, 100, 100, 0, 100, 0, 100, 100, 100, 50, 25, 100, 100, 100, 0, 100, 25, 75, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 0, 100, 0]",75.0,"[100, 100, 0, 100]",100.0,100.0,0.0,100.0,86.66666666666667,100.0,100.0,100.0,60.0,37.5,"[50.0, 25.0]",100.0,0.0,0.0,50.0,56.66666666666667,86.66666666666667,,,80.0,,60.0,0.0,0.0,"[0, 0]",83.33333333333334,85.71428571428571,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,70.37037037037037,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",70.37037037037037,,76.73640167364016,1195.0,917.0
UGA_002916,Kashogashoga HC II,Ankole,Bushenyi District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,OUTPATIENT ONLY,PRIMARY,8168,0,0,100,0,100,72.72727272727273,,[],72.72727272727273,"[nan, nan, nan, nan, nan, 0, 0, 100, 0, 100, 100, 100, 75, 75, 100, 100, 100, 0, 75, 100, 75, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,,,,,,25.0,"[25.0, 25.0, 25.0, 25.0, 25.0]",100.0,0.0,0.0,0.0,46.3768115942029,,100.0,0.0,,39.13043478260869,,,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,0.0,,100.0,,100.0,100.0,,,,9.090909090909092,"[0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0]",,9.090909090909092,50.0,8.0,4.0
UGA_002437,Kaabong Hospital,Karamoja,Kaabong District,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,20438,100,100,100,100,100,73.51470588235294,86.0,"[100.0, 100.0, 90.0, 100.0, 100.0, 50.0, 50.0, 50.0, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",61.029411764705884,"[75, 100, 25, nan, 75, 100, 100, 100, 0, 50, 100, 75, 100, 25, 100, 100, 100, 0, 75, 75, 50, nan, 25, 100, 0, 100, 0, 25, 50, 25, 75, 50, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,50.0,[50.0],100.0,0.0,100.0,0.0,77.89944134078212,100.0,,,100.0,89.49720670391062,100.0,0.0,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.55555555555556,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",55.55555555555556,,52.083333333333336,192.0,100.0
UGA_003141,Kiboga Hospital,North Central,Kiboga District,SECONDARY,GENERAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,192148,100,100,100,100,100,66.24074074074073,53.03703703703704,"[50.0, 60.0, 60.0, 55.55555555555556, 70.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",79.44444444444444,"[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 0, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 100, 100, 0]",50.0,"[0, 100, 100, 0]",0.0,100.0,100.0,0.0,63.333333333333336,100.0,,100.0,0.0,0.0,[0.0],0.0,0.0,0.0,0.0,71.98341606980394,63.333333333333336,86.11111111111111,9.516129032258064,60.0,84.92333901192504,100.0,100.0,0.0,[0],16.666666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,74.07407407407408,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 0, 0, 100, 100, 100, 100]",74.07407407407408,,69.47368421052632,190.0,132.0
UGA_006362,Seeta HC II,North Central,Kiboga District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,91206,0,0,100,0,100,88.88888888888889,,[],88.88888888888889,"[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",50.0,"[0, 100, 0, 100]",0.0,100.0,0.0,100.0,,,,,,25.0,[25.0],100.0,0.0,0.0,0.0,89.69101123595506,,100.0,77.5,,91.57303370786516,,,0.0,[0],16.666666666666664,66.66666666666667,0.0,,100.0,,100.0,0.0,,,,100.0,"[nan, nan, nan, nan, 100, nan, nan, nan, nan, nan, nan]",,100.0,,999.0,999.0
UGA_000735,Bubutu HC III,Bugisu,Namisindwa District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,39925,100,100,100,100,100,84.14141414141415,99.3939393939394,"[100.0, 100.0, 100.0, 100.0, 90.9090909090909, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",68.88888888888889,"[100, 100, 0, 100, 0, 100, 0, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 0, 100, 50, 0, 100, 25, 100, 100, 100, 0, 100, 100, 0, 100, 50, 100, 100, 100, 0, 100, 100, 25, 100, 50, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,95.0,100.0,0.0,100.0,100.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.0,83.88361638361638,95.0,100.0,77.5,80.0,94.68531468531468,40.0,100.0,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,55.55555555555556,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 100, 0]",55.55555555555556,,49.09090909090909,55.0,27.0
UGA_001113,Butabika National Referral Hospital,Kampala,Kampala District,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9,100,100,100,0,100,60.55555555555556,50.0,"[50.0, 50.0, 50.0, 50.0, 0.0, 50.0, 50.0, 100.0, 50.0, 50.0]",71.11111111111111,"[100, 100, 100, 100, 75, 0, 100, 100, 0, 100, 100, 0, 100, 75, 100, 100, 100, 0, 100, 100, 75, 100, 0, 100, 100, 100, 0, 75, 100, 25, 100, 75, 100, 0, 100, 0, 100, 100, 0, 100, 0, 100, 100, 100, 0]",75.0,"[0, 100, 100, 100]",0.0,100.0,100.0,100.0,,,,,,50.0,[50.0],100.0,0.0,0.0,100.0,100.0,,,,,,100.0,100.0,0.0,[0],83.33333333333334,100.0,100.0,100.0,100.0,,100.0,100.0,50.0,100.0,0.0,74.07407407407408,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 100, 100, 100, 0, 0]",74.07407407407408,,52.06310679611651,824.0,429.0
UGA_003404,Kiryandongo Hospital,Bunyoro,Kiryandongo District,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,83.51464254952627,89.70370370370371,"[80.0, 80.0, 80.0, 77.77777777777777, 77.77777777777777, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0]",77.32558139534883,"[100, 100, 25, nan, 0, 100, 100, 100, 0, 100, 100, 75, 100, 100, 100, 100, 100, 0, 100, 100, 50, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 75, 0, nan, 100, 100, 100, 0, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,60.0,100.0,,100.0,0.0,0.0,[0.0],0.0,0.0,0.0,0.0,71.00462962962963,60.0,,,20.0,95.02314814814815,80.0,100.0,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,0.0,37.03703703703704,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 0, 0, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0]",37.03703703703704,,,999.0,999.0
UGA_004776,Mukono T.C. HC IV,North Central,Mukono District,PRIMARY,GENERAL HOSPITAL,,NGO/NOT-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,23800,100,100,100,100,100,70.22222222222223,56.0,"[60.0, 60.0, 80.0, 60.0, 80.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",84.44444444444444,"[100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",0.0,"[0, 0, 0, 0]",0.0,0.0,0.0,0.0,60.0,100.0,,80.0,0.0,0.0,[0.0],0.0,0.0,0.0,0.0,80.45781399808246,60.0,100.0,27.5,80.0,95.70469798657719,100.0,100.0,0.0,[0],100.0,71.42857142857143,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,62.96296296296296,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",62.96296296296296,,0.0,98.0,0.0
UGA_009136,Kayunga Regional Referral Hospital,North Central,Kayunga District,SECONDARY,REGIONAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,85307,100,100,100,100,100,74.385443583118,77.25925925925927,"[80.0, 88.88888888888889, 80.0, 80.0, 80.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",71.51162790697674,"[100, 100, 100, 100, nan, 100, 100, 100, 0, 50, 50, 25, nan, 50, 0, 100, 100, 0, 75, 50, 50, 100, 75, 100, 100, 100, 0, 100, 25, 50, 50, 100, 100, 100, 100, 0, 100, 75, 50, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,63.333333333333336,100.0,,100.0,0.0,75.0,"[50.0, 100.0]",100.0,50.0,100.0,50.0,44.358513189448445,63.333333333333336,,,40.0,74.10071942446044,0.0,,100.0,"[100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.37037037037037,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",70.37037037037037,,49.08424908424908,273.0,134.0
UGA_003870,Lela-Obaro HC II,Acholi,Omoro District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,6000,0,0,100,100,100,73.50211416490487,77.81818181818183,"[80.0, 81.81818181818181, 72.72727272727273, 81.81818181818181, 72.72727272727273]",69.18604651162791,"[100, 100, 100, 100, 0, 100, 100, 100, 0, 75, 75, 75, 75, 75, 100, 100, 100, 0, 0, 100, 75, 100, 0, 100, 100, 100, 0, 100, 100, 25, nan, 100, 100, 0, 100, 0, 100, 100, 0, nan, 0, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,63.333333333333336,100.0,50.0,100.0,0.0,0.0,[0.0],0.0,0.0,0.0,0.0,76.59043348281017,63.333333333333336,25.0,100.0,100.0,94.61883408071749,,,0.0,[0],83.33333333333334,25.0,0.0,,0.0,0.0,100.0,0.0,,,,,[nan],,,20.0,10.0,2.0
UGA_005990,Pukony HC II,Acholi,Gulu District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,5070,0,0,100,100,100,71.44047619047619,78.0,"[80.0, 80.0, 70.0, 80.0, 80.0]",64.88095238095238,"[50, 100, 50, 50, 50, 100, 100, 0, 0, 100, 75, 100, 75, 100, 100, 100, 0, 0, 100, 100, 25, nan, 0, 100, 0, 100, 0, 100, 100, 25, nan, 100, 100, 100, 100, 0, 100, 100, 0, nan, 25, 100, 100, 100, 0]",50.0,"[100, 0, 0, 100]",100.0,0.0,0.0,100.0,60.000000000000014,80.0,,100.0,0.0,0.0,[0.0],0.0,0.0,0.0,0.0,78.24960127591707,60.000000000000014,66.66666666666666,77.5,100.0,87.08133971291866,,,0.0,[0],100.0,100.0,0.0,,100.0,100.0,100.0,100.0,,,,,[nan],,,40.0,10.0,4.0
