Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_paid,CHW_scores,CLM_score,guideline_score,guideline_check,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,test-capac_check,with lab,without lab,vacancy_score,all_funded_posts,all_unfilled_posts
NGA_000289,Sir Yahya Memorial Hospital,Kebbi,Birnin-Kebbi,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,3950150,100,100,100,100,100,70.94444444444444,98.0,"[90.0, 90.0, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",94.0,100.0,100.0,43.88888888888889,"[0.0, 77.77777777777777, 72.22222222222223, 69.44444444444444, 0.0]","[nan, nan, nan, nan, nan, 0, 0, nan, 0, 100, 75, 75, 75, 75, 100, 100, 100, 0, 75, 50, 75, 75, 75, 100, 100, 100, 0, 100, 100, 75, 75, 75, 100, 100, 0, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,80.00000000000001,100.0,,100.0,40.0,66.66666666666667,3,"[100.0, 100.0, 0.0]",66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,80.12789596072689,80.00000000000001,100.0,3.8235294117647056,100.0,97.07174231332357,80.0,100.0,66.66666666666667,"[100, 100, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,,0.0,98.0,0.0
NGA_000215,First Referal Hospital Mutum Biyu,Taraba,Gassol,SECONDARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,324749,100,100,100,100,100,72.14583333333334,65.33333333333333,"[40.0, 60.0, 40.0, 30.0, 60.0, 66.66666666666667, 0.0, 66.66666666666667, 50.0, 66.66666666666667, 100.0, 100.0, 100.0, 100.0, 100.0]",46.0,50.0,100.0,78.95833333333334,"[66.66666666666667, 100.0, 75.0, 75.0, 78.125]","[100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 100, 100, 100, 25, 0, 100, 100, nan]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,100.0,3,"[100.0, 100.0, 100.0]",100.0,100.0,100.0,100.0,69.54256854256855,66.66666666666667,100.0,17.22222222222222,100.0,102.9090909090909,0.0,100.0,100.0,"[100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.88888888888889,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 0, 100, 100, 100, 100]",88.88888888888889,,0.0,59.0,0.0
NGA_000216,Primary Health Centre Mutum Biyu,Taraba,Gassol,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,190680,0,0,100,100,100,57.47222222222222,38.0,"[40.0, 40.0, 30.0, 40.0, 40.0]",38.0,,,76.94444444444444,"[72.22222222222223, 75.0, 68.75, 81.25, 87.5]","[100, 100, 100, 100, 50, 100, 0, 100, 0, 100, 100, 50, 100, 50, 0, 100, 100, nan, 100, 100, 100, 100, 50, 0, 0, 100, nan, 100, 100, 100, 100, 50, 0, 100, 100, nan, 100, 100, 100, 100, 100, 100, 0, 100, nan]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,66.66666666666667,3,"[75.0, 75.0, 50.0]",100.0,0.0,100.0,66.66666666666667,87.27598566308245,66.66666666666667,,,100.0,95.16129032258065,,,100.0,"[100, 100, 100]",100.0,100.0,"[nan, nan, nan, 100, 100, 100, 100]",,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,29.62962962962963,"[0, 0, 0, 100, 100, 0, 0, 0, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 100, 0, 100, 0, 0, 0, 0, 0, 0]",29.62962962962963,,0.0,27.0,0.0
NGA_000124,Karu - Health Hospital Kay,Nasarawa,Karu,SECONDARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,385525,100,100,100,100,100,62.72222222222222,86.0,"[90.0, 80.0, 90.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 50.0, 50.0]",88.0,100.0,70.0,39.44444444444444,"[66.66666666666667, 0.0, 0.0, 63.888888888888886, 66.66666666666667]","[75, 100, 50, 100, 75, 100, 0, 100, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, 50, 75, 75, 100, 75, 100, 0, 100, 0, 75, 75, 75, 100, 75, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,58.333333333333336,3,"[75.0, 50.0, 50.0]",33.333333333333336,100.0,100.0,0.0,71.25,100.0,100.0,6.25,100.0,62.5,80.0,50.0,100.0,"[100, 100, 100]",0.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,18.181818181818183,"[0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 100]",,18.181818181818183,4.705882352941177,85.0,4.0
NGA_000217,Primary Health Centre Sarkin Kudu,Taraba,Ibi,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,230450,0,0,100,100,100,56.49305555555556,40.0,"[30.0, 40.0, 30.0, 50.0, 50.0]",40.0,,,72.98611111111111,"[77.77777777777777, 75.0, 65.625, 68.75, 77.77777777777777]","[100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 100, 100, 100, 25, 0, 0, 100, nan, 100, 100, 100, 100, 50, 0, 0, 100, nan, 100, 100, 100, 100, 100, 0, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,25.0,2,"[25.0, 25.0]",100.0,0.0,0.0,0.0,71.58508771929826,66.66666666666667,93.75,10.666666666666666,100.0,86.8421052631579,,,0.0,"[0, 0]",100.0,100.0,"[nan, nan, nan, 100, 100, 100, 100]",,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,29.62962962962963,"[0, 0, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 0, 0, 100, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100]",29.62962962962963,,0.0,31.0,0.0
NGA_000208,General Hospital Kaltungo,Gombe,Kaltungo,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,429000,100,100,100,100,100,71.55555555555554,95.33333333333333,"[80.0, 90.0, 90.0, 80.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",86.0,100.0,100.0,47.77777777777777,"[83.33333333333333, 77.77777777777777, 0.0, 0.0, 77.77777777777777]","[75, 75, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,53.333333333333336,60.0,,100.0,0.0,87.5,2,"[75.0, 100.0]",100.0,100.0,100.0,50.0,73.8148604269294,53.333333333333336,100.0,4.75,100.0,98.62068965517241,60.0,100.0,100.0,"[100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,,,80.0,999.0
NGA_000206,Gombe State Specialist Hospital,Gombe,Gombe,SECONDARY,SPECIALTY HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,3450600,100,100,100,100,100,82.3080808080808,97.3939393939394,"[90.9090909090909, 90.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",92.18181818181817,100.0,100.0,67.22222222222221,"[80.55555555555556, 88.88888888888889, 80.55555555555556, 0.0, 86.11111111111111]","[100, 100, 75, 75, 75, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 75, 75, 75, 100, 100, 100, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, 100, 75, 100, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,75.00000000000001,100.0,0.0,100.0,40.0,33.333333333333336,3,"[100.0, 0.0, 0.0]",33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,79.80107123092736,75.00000000000001,100.0,4.326923076923077,100.0,99.28057553956835,80.0,100.0,33.333333333333336,"[100, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,,,89.0,999.0
NGA_000138,Dalhatu Araf Specialist Hospital (Dash) Lafia,Nasarawa,Lafia,TERTIARY,SPECIALTY HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,1448000,100,100,100,100,100,89.44444444444444,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,100.0,100.0,78.88888888888889,"[66.66666666666667, 77.77777777777777, 88.88888888888889, 72.22222222222223, 88.88888888888889]","[100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 50, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,100.0,,100.0,100.0,100.0,,0,[],,,,,78.82742570712496,100.0,90.47619047619048,1.3157894736842104,60.0,100.0,100.0,100.0,,[],100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,,1.4285714285714286,350.0,5.0
NGA_000221,Comprehensive Health Centre Karim,Taraba,Karim-Lamido,PRIMARY,COMPREHENSIVE HEALTH CENTRE/ POLY CLINIC,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,570230,0,0,100,100,100,63.0,46.0,"[60.0, 40.0, 30.0, 40.0, 60.0]",46.0,,,80.0,"[100.0, 87.5, 81.25, 65.625, 65.625]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 0, 100, nan, 100, 100, 100, 100, 50, 0, 100, 100, nan, 100, 100, 100, 100, 25, 0, 0, 100, nan, 100, 100, 100, 100, 25, 0, 0, 100, nan]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,41.666666666666664,3,"[50.0, 50.0, 25.0]",100.0,0.0,0.0,66.66666666666667,91.17983963344788,66.66666666666667,,,100.0,106.87285223367698,,,0.0,"[0, 0, 0]",100.0,100.0,"[nan, nan, nan, 100, 100, 100, 100]",,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.22222222222222,"[0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0]",22.22222222222222,,0.0,29.0,0.0
NGA_000222,Karim Lamido - Umcn Rural Health Programme Woron,Taraba,Karim-Lamido,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,560500,0,0,100,100,100,56.5625,40.0,"[30.0, 50.0, 50.0, 30.0, 40.0]",40.0,,,73.125,"[65.625, 77.77777777777777, 47.22222222222222, 100.0, 75.0]","[100, 100, 100, 100, 25, 0, 0, 100, nan, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 50, 50, 100, 25, 0, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, nan]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,50.0,3,"[50.0, 25.0, 75.0]",100.0,33.333333333333336,33.333333333333336,33.333333333333336,76.66549295774648,66.66666666666667,100.0,12.083333333333332,100.0,104.5774647887324,,,33.333333333333336,"[0, 0, 100]",100.0,100.0,"[nan, nan, nan, 100, 100, 100, 100]",,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333333333333336,"[0, 0, 0, 100, 100, 0, 0, 0, 0, 0, 0, 100, 100, 100, 0, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 0]",33.333333333333336,,0.0,32.0,0.0
NGA_000265,General Hospital Doguwa,Kano,Doguwa,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,301250,100,100,100,100,100,74.3080808080808,98.06060606060606,"[100.0, 90.0, 90.0, 90.9090909090909, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",94.18181818181817,100.0,100.0,50.55555555555556,"[86.11111111111111, 88.88888888888889, 0.0, 77.77777777777777, 0.0]","[75, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, 100, 75, 75, 75, 75, 100, 100, 100, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,81.66666666666667,100.0,100.0,100.0,40.0,100.0,2,"[100.0, 100.0]",100.0,100.0,100.0,100.0,77.888488922546,81.66666666666667,100.0,3.723404255319149,100.0,99.82935153583618,60.0,100.0,100.0,"[100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,,,82.0,999.0
NGA_000214,Kofai Nyame Maternity Centre,Taraba,Ardo-Kola,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,700120,0,0,100,100,100,60.56250000000001,48.0,"[30.0, 50.0, 60.0, 30.0, 70.0]",48.0,,,73.12500000000001,"[100.0, 66.66666666666667, 66.66666666666667, 65.625, 66.66666666666667]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 25, 0, 0, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,50.0,3,"[50.0, 50.0, 50.0]",100.0,0.0,0.0,100.0,76.15300546448087,66.66666666666667,100.0,10.0,100.0,104.0983606557377,,,0.0,"[0, 0, 0]",100.0,100.0,"[nan, nan, nan, 100, 100, 100, 100]",,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333333333333336,"[0, 0, 0, 100, 100, 0, 0, 0, 100, 0, 0, 0, 100, 100, 100, 0, 0, 0, 100, 100, 100, 0, 0, 0, 0, 0, 0]",33.333333333333336,,0.0,32.0,0.0
NGA_000284,Aminu Kano Teaching Hospital Kano,Kano,Tarauni,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,4491000,100,100,100,100,100,81.38888888888889,96.66666666666667,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,90.0,100.0,66.11111111111111,"[88.88888888888889, 0.0, 83.33333333333333, 86.11111111111111, 72.22222222222223]","[100, 100, 100, 100, 100, 100, 100, 100, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, 100, 100, 100, 75, 75, 100, 100, 100, 0, 100, 100, 75, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 0, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,5,"[100.0, 100.0, 0.0, 100.0, 100.0]",80.0,80.0,80.0,80.0,83.22723213182577,100.0,98.95104895104895,3.6395759717314484,100.0,100.0,80.0,100.0,80.0,"[100, 100, 0, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,,0.0,545.0,0.0
NGA_000213,First Referal Hospital Sunkani,Taraba,Ardo-Kola,SECONDARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,195000,100,100,100,100,100,70.28472222222223,63.55555555555556,"[60.0, 50.0, 40.0, 30.0, 40.0, 50.0, 66.66666666666667, 66.66666666666667, 100.0, 50.0, 100.0, 50.0, 50.0, 100.0, 100.0]",44.0,66.66666666666667,80.0,77.01388888888889,"[66.66666666666667, 77.77777777777777, 61.111111111111114, 88.88888888888889, 90.625]","[100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 50, 0, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 25, 100, 100, 100, nan]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,33.333333333333336,3,"[25.0, 25.0, 50.0]",100.0,0.0,0.0,33.333333333333336,72.12914485165794,66.66666666666667,,,100.0,93.97905759162303,0.0,100.0,0.0,"[0, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.5925925925926,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 100]",92.5925925925926,,0.0,65.0,0.0
NGA_000235,General Hospital Birnin Kudu,Jigawa,Birnin-Kudu,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,205300,100,100,100,100,100,56.61111111111111,36.0,"[40.0, 50.0, 40.0, 30.0, 30.0, 50.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 100.0, 50.0]",38.0,10.0,60.0,77.22222222222221,"[75.0, 77.77777777777777, 77.77777777777777, 66.66666666666667, 88.88888888888889]","[100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,41.666666666666664,3,"[50.0, 25.0, 50.0]",100.0,0.0,0.0,66.66666666666667,65.16927083333334,66.66666666666667,,,100.0,94.01041666666666,0.0,,0.0,"[0, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.37037037037037,"[100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 0, 100, 0, 0, 100, 100, 100, 0, 0, 100, 100, 100, 0]",70.37037037037037,,0.0,53.0,0.0
NGA_000225,Lau First Referral Hospital,Taraba,Lau,SECONDARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,100230,100,100,100,100,100,52.86111111111111,29.333333333333332,"[60.0, 40.0, 30.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",38.0,0.0,50.0,76.38888888888889,"[77.77777777777777, 75.0, 87.5, 75.0, 66.66666666666667]","[100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 100, 100, 100, 100, 100, 0, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,25.0,3,"[25.0, 25.0, 25.0]",100.0,0.0,0.0,0.0,68.03385416666667,66.66666666666667,,,100.0,105.46875,0.0,,0.0,"[0, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.18518518518519,"[100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 0, 100, 100, 100, 100, 100]",85.18518518518519,,0.0,51.0,0.0
NGA_000108,Dekina - General Hospital Iyale,Kogi,Dekina,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,950450,100,100,100,100,100,58.82638888888889,49.111111111111114,"[60.0, 40.0, 50.0, 30.0, 40.0, 0.0, 0.0, 0.0, 0.0, 66.66666666666667, 100.0, 100.0, 100.0, 100.0, 50.0]",44.0,13.333333333333334,90.0,68.54166666666667,"[66.66666666666667, 68.75, 75.0, 65.625, 66.66666666666667]","[100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 75, 75, 0, 0, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 100, 75, 75, 75, 0, 0, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,50.0,3,"[50.0, 50.0, 50.0]",100.0,0.0,0.0,100.0,63.69777536625068,66.66666666666667,100.0,11.05263157894737,100.0,104.46735395189005,0.0,,0.0,"[0, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.5925925925926,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 100]",92.5925925925926,,0.0,71.0,0.0
NGA_000228,Abmh Pantisanwa,Taraba,Yorro,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,120150,100,100,100,100,100,57.277777777777786,37.333333333333336,"[50.0, 40.0, 40.0, 40.0, 40.0, 50.0, 0.0, 0.0, 0.0, 0.0, 100.0, 50.0, 50.0, 50.0, 50.0]",42.0,10.0,60.0,77.22222222222223,"[100.0, 77.77777777777777, 66.66666666666667, 66.66666666666667, 75.0]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, nan]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,73.33333333333334,100.0,,100.0,20.0,41.666666666666664,3,"[25.0, 50.0, 50.0]",100.0,0.0,0.0,66.66666666666667,67.30874316939891,73.33333333333334,,,100.0,95.90163934426229,0.0,,0.0,"[0, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.88888888888889,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 0, 100, 100, 100, 100, 100]",88.88888888888889,,0.0,62.0,0.0
