Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_count,CHW_paid,CHW_scores,CLM_score,comm_data_collectors,quarterly_feedback,comm_data_analysis,CLM_aware,CLM_promotion,client_feedback,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,with lab,without lab,Antibodies to HIV 1/2 (anti HIV Ab),Qualitative (EID) or quantitative (viral load) HIV nucleic acid test (NAT),CD4 cell enumeration,Antibodies to Treponema pallidum OR Combined antibodies to T. pallidum and HIV 1/2,Lipoarabinomannan (LAM) antigen,Mycobacterium tuberculosis bacteria,M. tuberculosis DNA,Drug susceptibility testing of M. tuberculosis culture,Plasmodium spp. antigens; species-specific (e.g. HRP2) and/or pan species-specific (e.g. pan-pLDH),Staining procedures,Culture OR Culture and Genus and species identification of bacteria and fungi,Antimicrobial susceptibility testing (AST),C-reactive protein (CRP),"Complete blood count (CBC), automated",Prothrombin time and international normalized ratio (PT/INR),Blood culture,Blood gas,Glucose,Liver profile/Liver Function test,Renal function test,SARS-CoV-2 test,Hepatitis B surface antigen (HBsAg),Influenza A and B antigen,Influenza A and B diagnostic,"Qualitative dengue virus nucleic acid test, Dengue virus IgM antibody or Dengue virus antigen (NS1)",Qualitative nucleic acid test (NAT) for Chlamydia trachomatis (CT) and Neisseria gonorrhoeae (NG) infections,Measles nucleic acid test or Measle serology,Vibrio cholerae antigen,vacancy_score,all_funded_posts,all_unfilled_posts
IDN_000009,PUSKESMAS AMBULU,East Java,Kabupaten Jember,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,41000,100,100,100,100,100,91.27777777777777,85.33333333333333,"[60.0, 40.0, 60.0, 60.0, 60.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",56.0,100.0,100.0,97.22222222222223,"[100.0, 100.0, 100.0, 88.88888888888889, nan]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,0.0,[],0,,,,,33.333333333333336,0.0,,0.0,100.0,8.333333333333334,3,"[0.0, 0.0, 25.0]",0.0,0.0,33.333333333333336,0.0,71.32893374741201,33.333333333333336,78.26086956521739,7.083333333333334,100.0,80.625,100.0,100.0,3,33.333333333333336,"[0, 0, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,66.66666666666667,66.66666666666667,,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,,0.0,125.0,0.0
IDN_000088,PUSKESMAS BAJULMATI,,Kabupaten Banyuwangi,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,36763,100,100,100,100,100,89.11111111111111,86.0,"[60.0, 60.0, 60.0, 50.0, 60.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",58.0,100.0,100.0,92.22222222222223,"[100.0, 97.22222222222223, 80.55555555555556, 91.66666666666667, 91.66666666666667]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 75, 100, 100, 100, 100, 75, 75, 75, 100, 100, 100, 100, 100, 0, 75, 100, 75, 100, 75, 100, 100, 100, 100, 100, 75, 100, 75, 75, 100, 100, 100, 100]",90.0,90.0,90.0,95.0,85.0,100.0,100.0,100.0,80.0,0.0,[],0,,,,,33.333333333333336,0.0,,0.0,100.0,16.666666666666668,3,"[25.0, 0.0, 25.0]",0.0,0.0,0.0,66.66666666666667,70.2842377260982,33.333333333333336,0.0,,100.0,88.37209302325581,100.0,100.0,3,0.0,"[0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,66.66666666666667,66.66666666666667,,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,,5.4373522458628845,423.0,23.0
IDN_000164,RS Umum Daerah Kota Tangerang,Banten,Kota Tangerang,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,4000000,100,100,0,100,100,88.55555555555557,82.66666666666667,"[80.0, 60.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",58.0,90.0,100.0,94.44444444444446,"[100.0, 94.44444444444444, 100.0, 88.88888888888889, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 75, 75, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100]",95.0,95.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,40.00000000000001,100.0,,20.0,0.0,,0,[],,,,,63.248792270531396,40.00000000000001,14.492753623188406,25.0,100.0,,100.0,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.33333333333333,100.0,100.0,100.0,,100.0,100.0,0.0,100.0,100.0,100.0,74.07407407407408,74.07407407407408,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,869.0,0.0
IDN_000332,RS Daan Mogot Kesdam Jaya,Banten,Kota Tangerang,SECONDARY,DISTRICT HOSPITAL,,MILITARY/POLICE/NATIONAL GUARD,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,50000,100,100,100,100,0,91.16477272727272,87.95454545454545,"[70.0, 70.0, 63.63636363636363, 100.0, 100.0, 100.0, 100.0, 100.0]",67.87878787878788,,100.0,94.375,"[100.0, 87.5, 87.5, 96.875, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 0, 100, nan, 100, 100, 100, 100, 100, 100, 0, 100, nan, 100, 100, 100, 100, 75, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,100.0,100.0,100.0,95.0,100.0,60.0,100.0,,0.0,[],0,,,,,30.555555555555557,100.0,0.0,0.0,0.0,,0,[],,,,,57.756038647343,30.555555555555557,57.49999999999999,0.7246376811594203,100.0,,100.0,,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,,,50.0,0.0,100.0,22.22222222222222,22.22222222222222,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,120.0,0.0
IDN_000340,PUSKESMAS PASUNDAN,West Java,Kota Bandung,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,OUTPATIENT ONLY,PRIMARY,13000,100,100,100,100,100,96.03703703703704,92.07407407407408,"[70.0, 77.77777777777777, 77.77777777777777, 77.77777777777777, 77.77777777777777, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",76.22222222222221,100.0,100.0,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,93.33333333333334,0.0,,100.0,100.0,75.0,2,"[50.0, 100.0]",100.0,50.0,100.0,50.0,83.3625730994152,93.33333333333334,,26.842105263157894,80.0,100.0,100.0,100.0,2,100.0,"[100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,44.44444444444444,44.44444444444444,,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,,35.483870967741936,31.0,11.0
IDN_000329,RS Tk. IV Cijantung,Jakarta,Kota Adm. Jakarta Timur,SECONDARY,OTHER GENERAL HOSPITAL,,OTHER MINISTRY,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,35000,100,100,100,100,0,93.88888888888889,90.0,"[70.0, 70.0, 70.0, 70.0, 70.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",70.0,100.0,100.0,97.77777777777779,"[100.0, 88.88888888888889, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,33.333333333333336,100.0,,0.0,0.0,,0,[],,,,,68.01333333333334,33.333333333333336,100.0,6.733333333333333,100.0,,,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.33333333333333,100.0,100.0,100.0,100.0,100.0,,0.0,100.0,100.0,100.0,55.55555555555556,55.55555555555556,,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,,13.684210526315791,190.0,26.0
IDN_000107,RSUP Persahabatan,Jakarta,Kota Adm. Jakarta Timur,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9,100,100,100,100,100,93.59259259259258,92.74074074074073,"[80.0, 77.77777777777777, 77.77777777777777, 77.77777777777777, 77.77777777777777, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",78.22222222222221,100.0,100.0,94.44444444444444,"[100.0, 100.0, 88.88888888888889, 100.0, 83.33333333333333]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 100, 100, 100, 100, 100, 0]",100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,53.333333333333336,100.0,,100.0,0.0,,0,[],,,,,76.71195914040668,53.333333333333336,100.0,6.9384215091066785,100.0,,100.0,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,71.42857142857143,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,85.18518518518519,85.18518518518519,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,,41.41104294478527,1630.0,675.0
IDN_000080,PUSKESMAS ANTARA,South Sulawesi,Kota Makassar,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,PRIMARY,12953,100,100,100,100,100,75.0,50.0,"[50.0, 50.0]",,,50.0,100.0,"[100.0, 100.0, 100.0, nan, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, nan, nan, nan, nan, nan, nan, nan, nan, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,,,,,,25.0,2,"[25.0, 25.0]",100.0,0.0,0.0,0.0,68.92156862745098,,100.0,6.764705882352942,,100.0,,,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333333333333336,33.333333333333336,,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,,21.25,80.0,17.0
IDN_000129,RS Kepolisian Bhayangkara,South Sulawesi,Kota Makassar,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,2000,100,100,100,100,100,88.88888888888889,,[],,,,88.88888888888889,"[100.0, 77.77777777777777, 88.88888888888889, 88.88888888888889, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,0.0,0.0,[],0,,,,,,,,,,,0,[],,,,,52.5,,100.0,5.0,,,,,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.71428571428571,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,400.0,999.0
IDN_000093,PUSKESMAS BANGKALA,South Sulawesi,Kota Makassar,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,OUTPATIENT ONLY,PRIMARY,33000,100,100,100,100,100,90.0,,[],,,,90.0,"[100.0, 100.0, 100.0, 75.0, 75.0]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, nan]",100.0,100.0,100.0,100.0,100.0,60.0,60.0,100.0,,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,,,,,,37.5,2,"[25.0, 50.0]",50.0,0.0,0.0,100.0,63.548895899053626,,100.0,5.0,,85.64668769716089,,,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,27.272727272727273,,27.272727272727273,0.0,0.0,0.0,0.0,0.0,,,,100.0,,,,,,,,,,,,100.0,100.0,0.0,0.0,,,,0.0,27.586206896551722,145.0,40.0
IDN_000078,PUSKESMAS ANTANG,South Sulawesi,Kota Makassar,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,OUTPATIENT ONLY,PRIMARY,33000,100,100,100,100,100,100.0,,[],,,,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,,,,,,58.333333333333336,3,"[25.0, 100.0, 50.0]",33.333333333333336,33.333333333333336,100.0,66.66666666666667,69.08861557868181,,100.0,14.285714285714286,,92.98013245033113,,,3,100.0,"[100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,36.36363636363637,,36.36363636363637,100.0,100.0,0.0,0.0,0.0,,,,100.0,,,,,,,,,,,,0.0,100.0,0.0,0.0,,,,0.0,0.0,140.0,0.0
IDN_000108,RS Angkatan Udara dr. Esnawan Antariksa,Jakarta,Kota Adm. Jakarta Timur,SECONDARY,NATIONAL REFERRAL HOSPITAL,,MILITARY/POLICE/NATIONAL GUARD,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,50000,100,100,100,100,100,87.77777777777779,80.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",50.0,90.0,100.0,95.55555555555557,"[100.0, 100.0, 88.88888888888889, 100.0, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,0.0,[],0,,,,,33.333333333333336,100.0,,0.0,0.0,,0,[],,,,,73.51851851851852,33.333333333333336,100.0,7.777777777777778,100.0,,100.0,100.0,0,,[],83.33333333333334,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,62.96296296296296,62.96296296296296,,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,,,565.0,999.0
IDN_000273,PUSKESMAS Kecamatan DUREN SAWIT,Jakarta,Kota Adm. Jakarta Timur,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,PRIMARY,457134,100,100,0,100,100,87.23232323232322,85.57575757575756,"[90.0, 80.0, 63.63636363636363, 70.0, 80.0, 50.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0]",76.72727272727272,90.0,90.0,88.88888888888889,"[77.77777777777777, 88.88888888888889, 88.88888888888889, 88.88888888888889, 100.0]","[100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,60.0,100.0,100.0,100.0,100.0,100.0,80.0,60.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,58.333333333333336,100.0,50.0,60.0,20.0,25.0,1,[25.0],100.0,0.0,0.0,0.0,77.20552518736292,58.333333333333336,88.46153846153845,45.0,100.0,48.64380451666865,100.0,100.0,1,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,51.851851851851855,51.851851851851855,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,,25.748502994011975,167.0,43.0
IDN_000318,RS Tk. II M. Ridwan Meuraksa,Jakarta,Kota Adm. Jakarta Timur,SECONDARY,OTHER GENERAL HOSPITAL,,OTHER MINISTRY,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,17000,100,100,100,100,100,90.83333333333334,90.0,"[70.0, 70.0, 70.0, 70.0, 70.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",70.0,100.0,100.0,91.66666666666667,"[100.0, 86.11111111111111, 94.44444444444444, 88.88888888888889, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 75, 100, 100, 100, 100, 100, 0, 100, 100, 75, 100, 75, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,90.0,100.0,95.0,100.0,100.0,100.0,40.0,66.66666666666667,"[0, 100, 100, nan]",100,0.0,100.0,100.0,,33.333333333333336,100.0,,0.0,0.0,,0,[],,,,,67.40438667806244,33.333333333333336,86.51685393258427,14.48051948051948,100.0,37.5,100.0,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.71428571428571,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,81.48148148148148,81.48148148148148,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,,19.444444444444446,288.0,56.0
IDN_000313,RS Umum Daerah Cipayung,Jakarta,Kota Adm. Jakarta Timur,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,0,91.20490620490621,91.2987012987013,"[63.63636363636363, 72.72727272727273, 70.0, 90.0, 81.81818181818181, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",75.63636363636364,100.0,100.0,91.11111111111111,"[77.77777777777777, 88.88888888888889, 100.0, 88.88888888888889, 100.0]","[100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,50.0,0.0,[],0,,,,,56.66666666666667,100.0,20.0,80.0,40.0,,0,[],,,,,78.4585289514867,56.66666666666667,100.0,14.08450704225352,100.0,,100.0,100.0,0,,[],16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,83.33333333333333,100.0,100.0,100.0,100.0,100.0,,0.0,100.0,100.0,100.0,77.77777777777777,77.77777777777777,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,,31.28491620111732,179.0,56.0
IDN_000275,PUSKESMAS Kecamatan KRAMAT JATI,Jakarta,Kota Adm. Jakarta Timur,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,3000000,100,100,100,100,100,90.52308802308802,89.93506493506493,"[81.81818181818181, 81.81818181818181, 81.81818181818181, 81.81818181818181, 81.81818181818181, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",81.81818181818181,87.5,100.0,91.11111111111111,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 94.44444444444444, 94.44444444444444]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 50, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 100, 100, 100, 100, 100]",100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,40.0,0.0,[],0,,,,,75.0,100.0,100.0,0.0,100.0,50.0,2,"[50.0, 50.0]",50.0,0.0,50.0,100.0,76.89887640449437,75.0,100.0,39.49438202247191,100.0,70.0,,,2,50.0,"[100, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,70.37037037037037,70.37037037037037,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,0.0,156.0,0.0
IDN_000274,PUSKESMAS Kecamatan PULOGADUNG,Jakarta,Kota Adm. Jakarta Timur,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,OUTPATIENT ONLY,PRIMARY,39877,100,100,100,100,100,95.0,90.0,"[70.0, 70.0, 70.0, 70.0, 70.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",70.0,100.0,100.0,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,[],0,,,,,33.333333333333336,100.0,,0.0,0.0,,0,[],,,,,77.49229226058495,33.333333333333336,89.43089430894308,19.681818181818183,100.0,100.0,100.0,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,51.851851851851855,51.851851851851855,,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,,36.55172413793103,145.0,53.0
